,fileName,tag
1998,1998,15
1999,1999,2
2000,2000,11
2001,2001,9
2002,2002,10
2003,2003,2
2004,2004,2
2005,2005,2
2006,2006,7
2007,2007,2
2008,2008,2
2009,2009,6
2010,2010,2
2011,2011,2
2012,2012,5
2013,2013,2
2014,2014,2
2015,2015,4
2016,2016,1
2017,2017,6
2018,2018,1
2019,2019,13
2020,2020,2
2021,2021,1
2022,2022,2
2023,2023,2
2024,2024,2
2025,2025,8
2026,2026,2
2027,2027,0
2028,2028,2
2029,2029,0
2030,2030,2
2031,2031,2
2032,2032,1
2033,2033,2
2034,2034,2
2035,2035,2
2036,2036,13
2037,2037,12
2038,2038,9
2039,2039,2
2040,2040,4
2041,2041,8
2042,2042,1
2043,2043,2
2044,2044,5
2045,2045,3
2046,2046,1
2047,2047,11
2048,2048,2
2049,2049,10
2050,2050,5
2051,2051,1
2052,2052,3
2053,2053,12
2054,2054,1
2055,2055,12
2056,2056,6
2057,2057,3
2058,2058,2
2059,2059,7
2060,2060,14
2061,2061,7
2062,2062,2
2063,2063,7
2064,2064,13
2065,2065,2
2066,2066,2
2067,2067,2
2068,2068,2
2069,2069,2
2070,2070,10
2071,2071,2
2072,2072,7
2073,2073,6
2074,2074,2
2075,2075,7
2076,2076,3
2077,2077,1
2078,2078,2
2079,2079,1
2080,2080,2
2081,2081,2
2082,2082,2
2083,2083,5
2084,2084,2
2085,2085,2
2086,2086,2
2087,2087,12
2088,2088,5
2089,2089,9
2090,2090,2
2091,2091,12
2092,2092,7
2093,2093,1
2094,2094,4
2095,2095,8
2096,2096,9
2097,2097,2
2098,2098,0
2099,2099,9
2100,2100,12
2101,2101,2
2102,2102,12
2103,2103,2
2104,2104,7
2105,2105,2
2106,2106,10
2107,2107,2
2108,2108,11
2109,2109,13
2110,2110,11
2111,2111,7
2112,2112,7
2113,2113,1
2114,2114,6
2115,2115,2
2116,2116,3
2117,2117,1
2118,2118,7
2119,2119,3
2120,2120,2
2121,2121,2
2122,2122,2
2123,2123,2
2124,2124,7
2125,2125,2
2126,2126,6
2127,2127,2
2128,2128,10
2129,2129,7
2130,2130,2
2131,2131,12
2132,2132,2
2133,2133,2
2134,2134,2
2135,2135,2
2136,2136,14
2137,2137,11
2138,2138,9
2139,2139,8
2140,2140,2
2141,2141,15
2142,2142,2
2143,2143,9
2144,2144,3
2145,2145,7
2146,2146,3
2147,2147,14
2148,2148,2
2149,2149,9
2150,2150,7
2151,2151,1
2152,2152,2
2153,2153,6
2154,2154,2
2155,2155,8
2156,2156,2
2157,2157,7
2158,2158,6
2159,2159,2
2160,2160,2
2161,2161,4
2162,2162,13
2163,2163,10
2164,2164,0
2165,2165,2
2166,2166,4
2167,2167,13
2168,2168,8
2169,2169,11
2170,2170,2
2171,2171,13
2172,2172,2
2173,2173,10
2174,2174,7
2175,2175,6
2176,2176,2
2177,2177,2
2178,2178,8
2179,2179,8
2180,2180,11
2181,2181,2
2182,2182,1
2183,2183,2
2184,2184,2
2185,2185,11
2186,2186,2
2187,2187,3
2188,2188,8
2189,2189,4
2190,2190,2
2191,2191,2
2192,2192,2
2193,2193,4
2194,2194,4
2195,2195,4
2196,2196,2
2197,2197,4
2198,2198,3
2199,2199,2
2200,2200,3
2201,2201,2
2202,2202,14
2203,2203,2
2204,2204,9
2205,2205,2
2206,2206,1
2207,2207,11
2208,2208,8
2209,2209,14
2210,2210,0
2211,2211,3
2212,2212,3
2213,2213,15
2214,2214,1
2215,2215,13
2216,2216,12
2217,2217,3
2218,2218,3
2219,2219,2
2220,2220,6
2221,2221,10
2222,2222,3
2223,2223,1
2224,2224,8
2225,2225,11
2226,2226,6
2227,2227,12
2228,2228,5
2229,2229,7
2230,2230,7
2231,2231,12
2232,2232,2
2233,2233,7
2234,2234,4
2235,2235,2
2236,2236,12
2237,2237,1
2238,2238,2
2239,2239,3
2240,2240,2
2241,2241,15
2242,2242,11
2243,2243,8
2244,2244,7
2245,2245,9
2246,2246,2
2247,2247,2
2248,2248,11
2249,2249,6
2250,2250,2
2251,2251,7
2252,2252,13
2253,2253,15
2254,2254,10
2255,2255,9
2256,2256,2
2257,2257,10
2258,2258,2
2259,2259,2
2260,2260,2
2261,2261,4
2262,2262,8
2263,2263,2
2264,2264,2
2265,2265,3
2266,2266,5
2267,2267,2
2268,2268,2
2269,2269,4
2270,2270,12
2271,2271,1
2272,2272,2
2273,2273,8
2274,2274,8
2275,2275,12
2276,2276,14
2277,2277,2
2278,2278,8
2279,2279,15
2280,2280,9
2281,2281,7
2282,2282,5
2283,2283,7
2284,2284,2
2285,2285,2
2286,2286,2
2287,2287,14
2288,2288,11
2289,2289,11
2290,2290,7
2291,2291,2
2292,2292,7
2293,2293,2
2294,2294,2
2295,2295,1
2296,2296,2
2297,2297,7
2298,2298,2
2299,2299,1
2300,2300,5
2301,2301,1
2302,2302,2
2303,2303,7
2304,2304,15
2305,2305,2
2306,2306,2
2307,2307,6
2308,2308,8
2309,2309,11
2310,2310,10
2311,2311,4
2312,2312,13
2313,2313,2
2314,2314,6
2315,2315,3
2316,2316,2
2317,2317,11
2318,2318,2
2319,2319,14
2320,2320,2
2321,2321,3
2322,2322,3
2323,2323,2
2324,2324,7
2325,2325,0
2326,2326,2
2327,2327,1
2328,2328,2
2329,2329,9
2330,2330,2
2331,2331,4
2332,2332,2
2333,2333,2
2334,2334,2
2335,2335,2
2336,2336,1
2337,2337,2
2338,2338,7
2339,2339,6
2340,2340,2
2341,2341,11
2342,2342,3
2343,2343,2
2344,2344,3
2345,2345,12
2346,2346,3
2347,2347,12
2348,2348,2
2349,2349,2
2350,2350,1
2351,2351,1
2352,2352,8
2353,2353,2
2354,2354,2
2355,2355,2
2356,2356,11
2357,2357,15
2358,2358,2
2359,2359,6
2360,2360,3
2361,2361,3
2362,2362,2
2363,2363,7
2364,2364,2
2365,2365,13
2366,2366,2
2367,2367,6
2368,2368,2
2369,2369,4
2370,2370,2
2371,2371,2
2372,2372,2
2373,2373,1
2374,2374,2
2375,2375,2
2376,2376,2
2377,2377,2
2378,2378,7
2379,2379,6
2380,2380,11
2381,2381,12
2382,2382,9
2383,2383,4
2384,2384,2
2385,2385,2
2386,2386,2
2387,2387,5
2388,2388,11
2389,2389,10
2390,2390,4
2391,2391,1
2392,2392,7
2393,2393,12
2394,2394,2
2395,2395,13
2396,2396,5
2397,2397,2
2398,2398,8
2399,2399,1
2400,2400,7
2401,2401,6
2402,2402,6
2403,2403,2
2404,2404,1
2405,2405,7
2406,2406,13
2407,2407,2
2408,2408,7
2409,2409,2
2410,2410,5
2411,2411,1
2412,2412,9
2413,2413,4
2414,2414,4
2415,2415,5
2416,2416,2
2417,2417,15
2418,2418,6
2419,2419,2
2420,2420,5
2421,2421,13
2422,2422,2
2423,2423,4
2424,2424,2
2425,2425,2
2426,2426,0
2427,2427,2
2428,2428,2
2429,2429,2
2430,2430,5
2431,2431,13
2432,2432,2
2433,2433,2
2434,2434,2
2435,2435,2
2436,2436,2
2437,2437,12
2438,2438,2
2439,2439,2
2440,2440,6
2441,2441,5
2442,2442,1
2443,2443,7
2444,2444,15
2445,2445,2
2446,2446,3
2447,2447,8
2448,2448,3
2449,2449,1
2450,2450,1
2451,2451,12
2452,2452,9
2453,2453,1
2454,2454,11
2455,2455,3
2456,2456,3
2457,2457,1
2458,2458,10
2459,2459,11
2460,2460,2
2461,2461,12
2462,2462,9
2463,2463,4
2464,2464,2
2465,2465,8
2466,2466,11
2467,2467,10
2468,2468,2
2469,2469,2
2470,2470,8
2471,2471,2
2472,2472,14
2473,2473,2
2474,2474,12
2475,2475,2
2476,2476,5
2477,2477,11
2478,2478,6
2479,2479,11
2480,2480,2
2481,2481,2
2482,2482,2
2483,2483,2
2484,2484,14
2485,2485,7
2486,2486,2
2487,2487,11
2488,2488,2
2489,2489,1
2490,2490,1
2491,2491,9
2492,2492,6
2493,2493,2
2494,2494,3
2495,2495,10
2496,2496,2
2497,2497,3
2498,2498,2
2499,2499,2
2500,2500,11
2501,2501,12
2502,2502,14
2503,2503,7
2504,2504,13
2505,2505,2
2506,2506,2
2507,2507,2
2508,2508,4
2509,2509,2
2510,2510,7
2511,2511,4
2512,2512,6
2513,2513,2
2514,2514,2
2515,2515,6
2516,2516,13
2517,2517,8
2518,2518,3
2519,2519,3
2520,2520,12
2521,2521,11
2522,2522,11
2523,2523,3
2524,2524,4
2525,2525,14
2526,2526,13
2527,2527,11
2528,2528,2
2529,2529,6
2530,2530,5
2531,2531,10
2532,2532,2
2533,2533,2
2534,2534,2
2535,2535,10
2536,2536,2
2537,2537,2
2538,2538,2
2539,2539,1
2540,2540,14
2541,2541,7
2542,2542,13
2543,2543,6
2544,2544,6
2545,2545,6
2546,2546,6
2547,2547,11
2548,2548,5
2549,2549,2
2550,2550,2
2551,2551,2
2552,2552,12
2553,2553,12
2554,2554,13
2555,2555,2
2556,2556,2
2557,2557,3
2558,2558,2
2559,2559,2
2560,2560,2
2561,2561,1
2562,2562,11
2563,2563,2
2564,2564,2
2565,2565,14
2566,2566,4
2567,2567,6
2568,2568,8
2569,2569,2
2570,2570,1
2571,2571,12
2572,2572,2
2573,2573,7
2574,2574,14
2575,2575,11
2576,2576,10
2577,2577,1
2578,2578,7
2579,2579,11
2580,2580,9
2581,2581,1
2582,2582,2
2583,2583,11
2584,2584,1
2585,2585,7
2586,2586,2
2587,2587,2
2588,2588,1
2589,2589,7
2590,2590,7
2591,2591,6
2592,2592,7
2593,2593,2
2594,2594,7
2595,2595,5
2596,2596,6
2597,2597,4
2598,2598,2
2599,2599,2
2600,2600,9
2601,2601,4
2602,2602,2
2603,2603,2
2604,2604,1
2605,2605,2
2606,2606,6
2607,2607,3
2608,2608,14
2609,2609,2
2610,2610,6
2611,2611,2
2612,2612,8
2613,2613,2
2614,2614,2
2615,2615,9
2616,2616,9
2617,2617,2
2618,2618,2
2619,2619,2
2620,2620,7
2621,2621,2
2622,2622,6
2623,2623,11
2624,2624,1
2625,2625,8
2626,2626,2
2627,2627,2
2628,2628,12
2629,2629,4
2630,2630,12
2631,2631,15
2632,2632,2
2633,2633,12
2634,2634,2
2635,2635,11
2636,2636,2
2637,2637,3
2638,2638,2
2639,2639,2
2640,2640,2
2641,2641,5
2642,2642,1
2643,2643,10
2644,2644,2
2645,2645,13
2646,2646,8
2647,2647,0
2648,2648,3
2649,2649,6
2650,2650,4
2651,2651,2
2652,2652,12
2653,2653,6
2654,2654,9
2655,2655,8
2656,2656,11
2657,2657,2
2658,2658,14
2659,2659,1
2660,2660,2
2661,2661,6
2662,2662,15
2663,2663,6
2664,2664,6
2665,2665,2
2666,2666,12
2667,2667,2
2668,2668,7
2669,2669,15
2670,2670,9
2671,2671,2
2672,2672,15
2673,2673,9
2674,2674,7
2675,2675,2
2676,2676,2
2677,2677,2
2678,2678,10
2679,2679,2
2680,2680,2
2681,2681,12
2682,2682,13
2683,2683,2
2684,2684,11
2685,2685,2
2686,2686,8
2687,2687,3
2688,2688,9
2689,2689,3
2690,2690,3
2691,2691,2
2692,2692,2
2693,2693,2
2694,2694,8
2695,2695,12
2696,2696,1
2697,2697,2
2698,2698,8
2699,2699,8
2700,2700,2
2701,2701,2
2702,2702,3
2703,2703,1
2704,2704,2
2705,2705,2
2706,2706,9
2707,2707,3
2708,2708,11
2709,2709,8
2710,2710,4
2711,2711,2
2712,2712,7
2713,2713,4
2714,2714,7
2715,2715,10
2716,2716,5
2717,2717,1
2718,2718,13
2719,2719,2
2720,2720,2
2721,2721,12
2722,2722,3
2723,2723,2
2724,2724,8
2725,2725,2
2726,2726,2
2727,2727,3
2728,2728,13
2729,2729,1
2730,2730,2
2731,2731,4
2732,2732,12
2733,2733,4
2734,2734,1
2735,2735,2
2736,2736,11
2737,2737,2
2738,2738,10
2739,2739,4
2740,2740,2
2741,2741,7
2742,2742,11
2743,2743,1
2744,2744,12
2745,2745,2
2746,2746,4
2747,2747,2
2748,2748,2
2749,2749,4
2750,2750,9
2751,2751,15
2752,2752,2
2753,2753,9
2754,2754,12
2755,2755,15
2756,2756,6
2757,2757,11
2758,2758,3
2759,2759,2
2760,2760,2
2761,2761,6
2762,2762,3
2763,2763,3
2764,2764,5
2765,2765,7
2766,2766,10
2767,2767,5
2768,2768,1
2769,2769,7
2770,2770,2
2771,2771,2
2772,2772,14
2773,2773,11
2774,2774,14
2775,2775,2
2776,2776,1
2777,2777,2
2778,2778,3
2779,2779,1
2780,2780,2
2781,2781,0
2782,2782,12
2783,2783,12
2784,2784,2
2785,2785,3
2786,2786,6
2787,2787,2
2788,2788,6
2789,2789,3
2790,2790,8
2791,2791,10
2792,2792,2
2793,2793,2
2794,2794,2
2795,2795,0
2796,2796,2
2797,2797,6
2798,2798,14
2799,2799,2
2800,2800,7
2801,2801,15
2802,2802,7
2803,2803,8
2804,2804,12
2805,2805,1
2806,2806,7
2807,2807,9
2808,2808,12
2809,2809,6
2810,2810,2
2811,2811,13
2812,2812,7
2813,2813,8
2814,2814,6
2815,2815,11
2816,2816,7
2817,2817,14
2818,2818,8
2819,2819,2
2820,2820,2
2821,2821,7
2822,2822,2
2823,2823,2
2824,2824,2
2825,2825,5
2826,2826,2
2827,2827,2
2828,2828,2
2829,2829,7
2830,2830,14
2831,2831,1
2832,2832,8
2833,2833,2
2834,2834,4
2835,2835,5
2836,2836,8
2837,2837,10
2838,2838,3
2839,2839,5
2840,2840,3
2841,2841,1
2842,2842,9
2843,2843,4
2844,2844,6
2845,2845,10
2846,2846,1
2847,2847,2
2848,2848,6
2849,2849,2
2850,2850,2
2851,2851,2
2852,2852,14
2853,2853,8
2854,2854,2
2855,2855,2
2856,2856,1
2857,2857,7
2858,2858,1
2859,2859,10
2860,2860,3
2861,2861,10
2862,2862,1
2863,2863,8
2864,2864,3
2865,2865,7
2866,2866,2
2867,2867,1
2868,2868,7
2869,2869,6
2870,2870,13
2871,2871,2
2872,2872,1
2873,2873,3
2874,2874,9
2875,2875,2
2876,2876,1
2877,2877,12
2878,2878,2
2879,2879,1
2880,2880,2
2881,2881,3
2882,2882,2
2883,2883,2
2884,2884,8
2885,2885,9
2886,2886,12
2887,2887,9
2888,2888,2
2889,2889,1
2890,2890,8
2891,2891,2
2892,2892,5
2893,2893,11
2894,2894,8
2895,2895,4
2896,2896,2
2897,2897,7
2898,2898,2
2899,2899,2
2900,2900,6
2901,2901,2
2902,2902,2
2903,2903,1
2904,2904,2
2905,2905,4
2906,2906,1
2907,2907,12
2908,2908,1
2909,2909,12
2910,2910,1
2911,2911,6
2912,2912,7
2913,2913,2
2914,2914,2
2915,2915,3
2916,2916,8
2917,2917,10
2918,2918,2
2919,2919,8
2920,2920,2
2921,2921,8
2922,2922,2
2923,2923,8
2924,2924,2
2925,2925,5
2926,2926,0
2927,2927,10
2928,2928,6
2929,2929,14
2930,2930,1
2931,2931,8
2932,2932,5
2933,2933,11
2934,2934,2
2935,2935,2
2936,2936,4
2937,2937,3
2938,2938,9
2939,2939,9
2940,2940,8
2941,2941,6
2942,2942,13
2943,2943,8
2944,2944,1
2945,2945,10
2946,2946,3
2947,2947,12
2948,2948,2
2949,2949,1
2950,2950,2
2951,2951,2
2952,2952,13
2953,2953,2
2954,2954,2
2955,2955,3
2956,2956,6
2957,2957,8
2958,2958,13
2959,2959,8
2960,2960,7
2961,2961,1
2962,2962,2
2963,2963,8
2964,2964,1
2965,2965,2
2966,2966,2
2967,2967,2
2968,2968,2
2969,2969,2
2970,2970,12
2971,2971,8
2972,2972,1
2973,2973,11
2974,2974,1
2975,2975,0
2976,2976,2
2977,2977,2
2978,2978,2
2979,2979,2
2980,2980,4
2981,2981,7
2982,2982,2
2983,2983,1
2984,2984,7
2985,2985,8
2986,2986,11
2987,2987,11
2988,2988,5
2989,2989,13
2990,2990,11
2991,2991,8
2992,2992,1
2993,2993,7
2994,2994,2
2995,2995,7
2996,2996,2
2997,2997,3
2998,2998,6
2999,2999,11
3000,3000,7
3001,3001,13
3002,3002,6
3003,3003,3
3004,3004,6
3005,3005,6
3006,3006,1
3007,3007,2
3008,3008,2
3009,3009,1
3010,3010,5
3011,3011,8
3012,3012,14
3013,3013,6
3014,3014,12
3015,3015,12
3016,3016,2
3017,3017,2
3018,3018,2
3019,3019,4
3020,3020,9
3021,3021,13
3022,3022,6
3023,3023,6
3024,3024,11
3025,3025,2
3026,3026,0
3027,3027,10
3028,3028,2
3029,3029,13
3030,3030,6
3031,3031,7
3032,3032,2
3033,3033,8
3034,3034,11
3035,3035,2
3036,3036,11
3037,3037,2
3038,3038,2
3039,3039,7
3040,3040,2
3041,3041,2
3042,3042,2
3043,3043,4
3044,3044,7
3045,3045,5
3046,3046,2
3047,3047,10
3048,3048,8
3049,3049,7
3050,3050,11
3051,3051,10
3052,3052,2
3053,3053,3
3054,3054,3
3055,3055,2
3056,3056,2
3057,3057,2
3058,3058,2
3059,3059,1
3060,3060,2
3061,3061,15
3062,3062,6
3063,3063,2
3064,3064,3
3065,3065,15
3066,3066,12
3067,3067,7
3068,3068,11
3069,3069,2
3070,3070,12
3071,3071,2
3072,3072,2
3073,3073,2
3074,3074,2
3075,3075,13
3076,3076,7
3077,3077,2
3078,3078,2
3079,3079,4
3080,3080,4
3081,3081,0
3082,3082,7
3083,3083,8
3084,3084,4
3085,3085,2
3086,3086,2
3087,3087,12
3088,3088,11
3089,3089,5
3090,3090,2
3091,3091,3
3092,3092,2
3093,3093,2
3094,3094,2
3095,3095,1
3096,3096,9
3097,3097,5
3098,3098,2
3099,3099,1
3100,3100,5
3101,3101,12
3102,3102,10
3103,3103,8
3104,3104,2
3105,3105,2
3106,3106,2
3107,3107,2
3108,3108,2
3109,3109,12
3110,3110,2
3111,3111,2
3112,3112,15
3113,3113,1
3114,3114,8
3115,3115,6
3116,3116,2
3117,3117,7
3118,3118,6
3119,3119,1
3120,3120,7
3121,3121,2
3122,3122,7
3123,3123,2
3124,3124,2
3125,3125,11
3126,3126,11
3127,3127,2
3128,3128,7
3129,3129,9
3130,3130,6
3131,3131,13
3132,3132,2
3133,3133,10
3134,3134,12
3135,3135,2
3136,3136,2
3137,3137,2
3138,3138,1
3139,3139,7
3140,3140,2
3141,3141,1
3142,3142,6
3143,3143,2
3144,3144,1
3145,3145,2
3146,3146,2
3147,3147,2
3148,3148,2
3149,3149,2
3150,3150,2
3151,3151,1
3152,3152,2
3153,3153,7
3154,3154,11
3155,3155,0
3156,3156,8
3157,3157,1
3158,3158,2
3159,3159,2
3160,3160,8
3161,3161,1
3162,3162,3
3163,3163,14
3164,3164,12
3165,3165,1
3166,3166,3
3167,3167,9
3168,3168,2
3169,3169,15
3170,3170,2
3171,3171,10
3172,3172,12
3173,3173,7
3174,3174,6
3175,3175,2
3176,3176,2
3177,3177,2
3178,3178,5
3179,3179,12
3180,3180,1
3181,3181,7
3182,3182,2
3183,3183,9
3184,3184,2
3185,3185,2
3186,3186,2
3187,3187,2
3188,3188,5
3189,3189,1
3190,3190,8
3191,3191,10
3192,3192,8
3193,3193,10
3194,3194,2
3195,3195,8
3196,3196,1
3197,3197,11
3198,3198,14
3199,3199,1
3200,3200,2
3201,3201,2
3202,3202,7
3203,3203,11
3204,3204,11
3205,3205,8
3206,3206,7
3207,3207,8
3208,3208,2
3209,3209,2
3210,3210,2
3211,3211,1
3212,3212,1
3213,3213,2
3214,3214,12
3215,3215,2
3216,3216,3
3217,3217,3
3218,3218,7
3219,3219,2
3220,3220,7
3221,3221,8
3222,3222,10
3223,3223,2
3224,3224,2
3225,3225,15
3226,3226,9
3227,3227,12
3228,3228,2
3229,3229,2
3230,3230,1
3231,3231,3
3232,3232,2
3233,3233,15
3234,3234,4
3235,3235,7
3236,3236,2
3237,3237,1
3238,3238,7
3239,3239,2
3240,3240,4
3241,3241,3
3242,3242,2
3243,3243,11
3244,3244,6
3245,3245,11
3246,3246,1
3247,3247,0
3248,3248,4
3249,3249,2
3250,3250,2
3251,3251,2
3252,3252,4
3253,3253,2
3254,3254,2
3255,3255,9
3256,3256,2
3257,3257,2
3258,3258,1
3259,3259,2
3260,3260,3
3261,3261,2
3262,3262,4
3263,3263,7
3264,3264,12
3265,3265,8
3266,3266,6
3267,3267,2
3268,3268,2
3269,3269,2
3270,3270,8
3271,3271,6
3272,3272,2
3273,3273,2
3274,3274,2
3275,3275,2
3276,3276,6
3277,3277,4
3278,3278,2
3279,3279,2
3280,3280,9
3281,3281,13
3282,3282,10
3283,3283,12
3284,3284,10
3285,3285,1
3286,3286,13
3287,3287,2
3288,3288,4
3289,3289,3
3290,3290,5
3291,3291,1
3292,3292,2
3293,3293,2
3294,3294,9
3295,3295,2
3296,3296,2
3297,3297,8
3298,3298,2
3299,3299,1
3300,3300,13
3301,3301,5
3302,3302,9
3303,3303,12
3304,3304,0
3305,3305,8
3306,3306,4
3307,3307,9
3308,3308,2
3309,3309,6
3310,3310,1
3311,3311,1
3312,3312,2
3313,3313,1
3314,3314,2
3315,3315,2
3316,3316,0
3317,3317,2
3318,3318,2
3319,3319,6
3320,3320,2
3321,3321,1
3322,3322,11
3323,3323,6
3324,3324,2
3325,3325,3
3326,3326,3
3327,3327,2
3328,3328,12
3329,3329,2
3330,3330,12
3331,3331,5
3332,3332,2
3333,3333,8
3334,3334,2
3335,3335,7
3336,3336,2
3337,3337,11
3338,3338,2
3339,3339,2
3340,3340,6
3341,3341,9
3342,3342,2
3343,3343,9
3344,3344,2
3345,3345,1
3346,3346,2
3347,3347,13
3348,3348,1
3349,3349,2
3350,3350,7
3351,3351,4
3352,3352,2
3353,3353,7
3354,3354,3
3355,3355,10
3356,3356,6
3357,3357,9
3358,3358,2
3359,3359,4
3360,3360,14
3361,3361,11
3362,3362,2
3363,3363,3
3364,3364,0
3365,3365,5
3366,3366,11
3367,3367,10
3368,3368,6
3369,3369,2
3370,3370,4
3371,3371,2
3372,3372,5
3373,3373,11
3374,3374,12
3375,3375,2
3376,3376,10
3377,3377,10
3378,3378,9
3379,3379,9
3380,3380,2
3381,3381,2
3382,3382,10
3383,3383,5
3384,3384,7
3385,3385,2
3386,3386,2
3387,3387,8
3388,3388,8
3389,3389,14
3390,3390,0
3391,3391,11
3392,3392,2
3393,3393,3
3394,3394,2
3395,3395,10
3396,3396,7
3397,3397,9
3398,3398,13
3399,3399,2
3400,3400,7
3401,3401,2
3402,3402,2
3403,3403,4
3404,3404,2
3405,3405,12
3406,3406,11
3407,3407,6
3408,3408,6
3409,3409,0
3410,3410,3
3411,3411,2
3412,3412,7
3413,3413,7
3414,3414,6
3415,3415,4
3416,3416,1
3417,3417,2
3418,3418,2
3419,3419,3
3420,3420,2
3421,3421,2
3422,3422,7
3423,3423,2
3424,3424,5
3425,3425,13
3426,3426,4
3427,3427,4
3428,3428,15
3429,3429,7
3430,3430,12
3431,3431,4
3432,3432,1
3433,3433,6
3434,3434,3
3435,3435,12
3436,3436,2
3437,3437,7
3438,3438,1
3439,3439,3
3440,3440,2
3441,3441,2
3442,3442,2
3443,3443,4
3444,3444,8
3445,3445,12
3446,3446,11
3447,3447,1
3448,3448,2
3449,3449,2
3450,3450,7
3451,3451,11
3452,3452,14
3453,3453,6
3454,3454,2
3455,3455,2
3456,3456,5
3457,3457,10
3458,3458,2
3459,3459,2
3460,3460,2
3461,3461,9
3462,3462,5
3463,3463,12
3464,3464,2
3465,3465,12
3466,3466,2
3467,3467,7
3468,3468,1
3469,3469,6
3470,3470,9
3471,3471,12
3472,3472,2
3473,3473,2
3474,3474,3
3475,3475,1
3476,3476,4
3477,3477,2
3478,3478,10
3479,3479,9
3480,3480,8
3481,3481,2
3482,3482,6
3483,3483,14
3484,3484,2
3485,3485,2
3486,3486,2
3487,3487,7
3488,3488,7
3489,3489,8
3490,3490,4
3491,3491,10
3492,3492,2
3493,3493,0
3494,3494,8
3495,3495,6
3496,3496,1
3497,3497,2
3498,3498,8
3499,3499,5
3500,3500,8
3501,3501,2
3502,3502,4
3503,3503,12
3504,3504,2
3505,3505,2
3506,3506,2
3507,3507,2
3508,3508,4
3509,3509,1
3510,3510,2
3511,3511,11
3512,3512,2
3513,3513,14
3514,3514,7
3515,3515,7
3516,3516,1
3517,3517,2
3518,3518,7
3519,3519,1
3520,3520,2
3521,3521,8
3522,3522,3
3523,3523,3
3524,3524,2
3525,3525,11
3526,3526,2
3527,3527,15
3528,3528,7
3529,3529,12
3530,3530,10
3531,3531,14
3532,3532,1
3533,3533,0
3534,3534,2
3535,3535,9
3536,3536,2
3537,3537,3
3538,3538,2
3539,3539,2
3540,3540,7
3541,3541,2
3542,3542,2
3543,3543,6
3544,3544,1
3545,3545,2
3546,3546,2
3547,3547,2
3548,3548,6
3549,3549,1
3550,3550,5
3551,3551,2
3552,3552,6
3553,3553,2
3554,3554,3
3555,3555,1
3556,3556,2
3557,3557,3
3558,3558,11
3559,3559,2
3560,3560,4
3561,3561,7
3562,3562,7
3563,3563,6
3564,3564,4
3565,3565,2
3566,3566,2
3567,3567,2
3568,3568,2
3569,3569,12
3570,3570,2
3571,3571,11
3572,3572,4
3573,3573,7
3574,3574,2
3575,3575,2
3576,3576,11
3577,3577,2
3578,3578,10
3579,3579,2
3580,3580,1
3581,3581,2
3582,3582,11
3583,3583,2
3584,3584,5
3585,3585,2
3586,3586,2
3587,3587,0
3588,3588,2
3589,3589,2
3590,3590,2
3591,3591,2
3592,3592,8
3593,3593,1
3594,3594,14
3595,3595,8
3596,3596,4
3597,3597,11
3598,3598,2
3599,3599,2
3600,3600,2
3601,3601,2
3602,3602,8
3603,3603,2
3604,3604,2
3605,3605,2
3606,3606,12
3607,3607,7
3608,3608,10
3609,3609,8
3610,3610,12
3611,3611,9
3612,3612,1
3613,3613,1
3614,3614,6
3615,3615,2
3616,3616,10
3617,3617,3
3618,3618,2
3619,3619,5
3620,3620,9
3621,3621,6
3622,3622,2
3623,3623,13
3624,3624,6
3625,3625,7
3626,3626,5
3627,3627,2
3628,3628,2
3629,3629,2
3630,3630,2
3631,3631,6
3632,3632,7
3633,3633,2
3634,3634,2
3635,3635,13
3636,3636,2
3637,3637,2
3638,3638,9
3639,3639,7
3640,3640,11
3641,3641,7
3642,3642,8
3643,3643,2
3644,3644,2
3645,3645,5
3646,3646,3
3647,3647,2
3648,3648,5
3649,3649,2
3650,3650,8
3651,3651,2
3652,3652,12
3653,3653,7
3654,3654,9
3655,3655,6
3656,3656,7
3657,3657,10
3658,3658,13
3659,3659,3
3660,3660,1
3661,3661,10
3662,3662,2
3663,3663,1
3664,3664,6
3665,3665,8
3666,3666,3
3667,3667,13
3668,3668,1
3669,3669,2
3670,3670,2
3671,3671,1
3672,3672,2
3673,3673,3
3674,3674,10
3675,3675,2
3676,3676,2
3677,3677,2
3678,3678,7
3679,3679,2
3680,3680,0
3681,3681,1
3682,3682,3
3683,3683,11
3684,3684,14
3685,3685,0
3686,3686,8
3687,3687,11
3688,3688,7
3689,3689,8
3690,3690,6
3691,3691,7
3692,3692,9
3693,3693,12
3694,3694,2
3695,3695,14
3696,3696,1
3697,3697,1
3698,3698,7
3699,3699,2
3700,3700,8
3701,3701,5
3702,3702,8
3703,3703,2
3704,3704,2
3705,3705,12
3706,3706,2
3707,3707,2
3708,3708,12
3709,3709,8
3710,3710,10
3711,3711,1
3712,3712,15
3713,3713,2
3714,3714,12
3715,3715,5
3716,3716,2
3717,3717,8
3718,3718,11
3719,3719,7
3720,3720,6
3721,3721,13
3722,3722,1
3723,3723,2
3724,3724,2
3725,3725,7
3726,3726,9
3727,3727,2
3728,3728,2
3729,3729,3
3730,3730,9
3731,3731,0
3732,3732,7
3733,3733,2
3734,3734,2
3735,3735,11
3736,3736,9
3737,3737,2
3738,3738,14
3739,3739,1
3740,3740,2
3741,3741,15
3742,3742,11
3743,3743,4
3744,3744,2
3745,3745,11
3746,3746,2
